,Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag,Out of Stock,Buffer Stock
423,3/8/2015,C,Footwear Mens,17298,0,0,History,1,4
424,3/15/2015,C,Footwear Mens,17298,0,2,History,1,2
425,3/22/2015,C,Footwear Mens,17298,0,1,History,1,1
426,3/29/2015,C,Footwear Mens,17298,0,0,History,1,2
427,4/5/2015,C,Footwear Mens,17298,0,1,History,1,1
428,4/12/2015,C,Footwear Mens,17298,0,0,History,1,2
429,4/19/2015,C,Footwear Mens,17298,0,1,History,1,1
430,4/26/2015,C,Footwear Mens,17298,0,0,History,1,2
431,5/3/2015,C,Footwear Mens,17298,0,1,History,1,1
432,5/10/2015,C,Footwear Mens,17298,0,0,History,1,2
433,5/17/2015,C,Footwear Mens,17298,1,1,History,0,1
434,5/24/2015,C,Footwear Mens,17298,0,0,History,1,1
435,5/31/2015,C,Footwear Mens,17298,Not Available,1,Forecast,no answer,1
436,6/7/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
437,6/14/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
438,6/21/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
439,6/28/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
440,7/5/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
441,7/12/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
442,7/19/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,1
443,7/26/2015,C,Footwear Mens,17298,Not Available,0,Forecast,no answer,2
444,10/13/2013,C,Footwear Mens,17300,1,1,History,0,2
445,10/20/2013,C,Footwear Mens,17300,1,1,History,0,9
446,10/27/2013,C,Footwear Mens,17300,6,6,History,0,1
447,11/3/2013,C,Footwear Mens,17300,0,0,History,0,2
448,11/10/2013,C,Footwear Mens,17300,1,1,History,0,4
449,11/17/2013,C,Footwear Mens,17300,2,2,History,0,1
450,11/24/2013,C,Footwear Mens,17300,0,0,History,1,2
451,12/1/2013,C,Footwear Mens,17300,1,1,History,0,2
452,12/8/2013,C,Footwear Mens,17300,1,1,History,0,4
453,12/15/2013,C,Footwear Mens,17300,2,2,History,0,1
454,12/22/2013,C,Footwear Mens,17300,0,0,History,0,1
455,12/29/2013,C,Footwear Mens,17300,1,0,History,0,2
456,1/5/2014,C,Footwear Mens,17300,1,1,History,0,1
457,1/12/2014,C,Footwear Mens,17300,0,0,History,0,5
458,1/19/2014,C,Footwear Mens,17300,2,3,History,0,1
459,1/26/2014,C,Footwear Mens,17300,1,0,History,0,2
460,2/2/2014,C,Footwear Mens,17300,1,1,History,0,1
461,2/9/2014,C,Footwear Mens,17300,0,0,History,0,1
462,2/16/2014,C,Footwear Mens,17300,0,0,History,0,1
463,2/23/2014,C,Footwear Mens,17300,1,0,History,0,2
464,3/2/2014,C,Footwear Mens,17300,0,1,History,0,2
465,3/9/2014,C,Footwear Mens,17300,1,1,History,0,1
466,3/16/2014,C,Footwear Mens,17300,0,0,History,0,1
467,3/23/2014,C,Footwear Mens,17300,0,0,History,0,1
468,3/30/2014,C,Footwear Mens,17300,0,0,History,0,1
469,4/6/2014,C,Footwear Mens,17300,1,0,History,0,1
470,4/13/2014,C,Footwear Mens,17300,0,0,History,0,2
471,4/20/2014,C,Footwear Mens,17300,1,1,History,0,1
472,4/27/2014,C,Footwear Mens,17300,0,0,History,0,1
473,5/4/2014,C,Footwear Mens,17300,0,0,History,0,2
474,5/11/2014,C,Footwear Mens,17300,0,1,History,0,1
475,5/18/2014,C,Footwear Mens,17300,0,0,History,0,1
476,5/25/2014,C,Footwear Mens,17300,0,0,History,0,1
477,6/1/2014,C,Footwear Mens,17300,0,0,History,0,1
478,6/8/2014,C,Footwear Mens,17300,0,0,History,0,2
479,6/15/2014,C,Footwear Mens,17300,1,1,History,0,1
480,6/22/2014,C,Footwear Mens,17300,0,0,History,0,2
481,6/29/2014,C,Footwear Mens,17300,0,1,History,0,2
482,7/6/2014,C,Footwear Mens,17300,1,1,History,0,1
483,7/13/2014,C,Footwear Mens,17300,0,0,History,0,1
484,7/20/2014,C,Footwear Mens,17300,0,0,History,0,1
485,7/27/2014,C,Footwear Mens,17300,0,0,History,0,1
486,8/3/2014,C,Footwear Mens,17300,0,0,History,0,1
487,8/10/2014,C,Footwear Mens,17300,0,0,History,0,1
488,8/17/2014,C,Footwear Mens,17300,0,0,History,0,1
489,8/24/2014,C,Footwear Mens,17300,0,0,History,0,1
490,8/31/2014,C,Footwear Mens,17300,0,0,History,0,1
491,9/7/2014,C,Footwear Mens,17300,0,0,History,0,1
492,9/14/2014,C,Footwear Mens,17300,0,0,History,0,2
493,9/21/2014,C,Footwear Mens,17300,1,1,History,0,1
494,9/28/2014,C,Footwear Mens,17300,0,0,History,0,1
495,10/5/2014,C,Footwear Mens,17300,0,0,History,0,1
496,10/12/2014,C,Footwear Mens,17300,0,0,History,0,2
497,10/19/2014,C,Footwear Mens,17300,1,1,History,0,4
498,10/26/2014,C,Footwear Mens,17300,0,2,History,0,1
499,11/2/2014,C,Footwear Mens,17300,0,0,History,0,1
500,11/9/2014,C,Footwear Mens,17300,0,0,History,0,4
501,11/16/2014,C,Footwear Mens,17300,2,2,History,0,2
502,11/23/2014,C,Footwear Mens,17300,1,1,History,0,1
503,11/30/2014,C,Footwear Mens,17300,0,0,History,0,1
504,12/7/2014,C,Footwear Mens,17300,1,0,History,0,1
505,12/14/2014,C,Footwear Mens,17300,0,0,History,0,1
506,12/21/2014,C,Footwear Mens,17300,0,0,History,0,1
507,12/28/2014,C,Footwear Mens,17300,0,0,History,0,1
508,1/4/2015,C,Footwear Mens,17300,0,0,History,0,1
509,1/11/2015,C,Footwear Mens,17300,0,0,History,0,4
510,1/18/2015,C,Footwear Mens,17300,3,2,History,0,2
511,1/25/2015,C,Footwear Mens,17300,0,1,History,0,2
512,2/1/2015,C,Footwear Mens,17300,1,1,History,0,1
513,2/8/2015,C,Footwear Mens,17300,0,0,History,0,1
514,2/15/2015,C,Footwear Mens,17300,0,0,History,0,2
515,2/22/2015,C,Footwear Mens,17300,0,1,History,0,2
516,3/1/2015,C,Footwear Mens,17300,1,1,History,0,2
517,3/8/2015,C,Footwear Mens,17300,0,1,History,0,2
518,3/15/2015,C,Footwear Mens,17300,0,1,History,0,1
519,3/22/2015,C,Footwear Mens,17300,0,0,History,0,1
520,3/29/2015,C,Footwear Mens,17300,0,0,History,1,0
521,4/5/2015,C,Footwear Mens,17300,0,1,History,1,0
522,4/12/2015,C,Footwear Mens,17300,0,0,History,1,0
523,4/19/2015,C,Footwear Mens,17300,0,1,History,1,0
524,4/26/2015,C,Footwear Mens,17300,0,0,History,1,0
525,5/3/2015,C,Footwear Mens,17300,0,0,History,1,0
526,5/10/2015,C,Footwear Mens,17300,0,0,History,1,0
527,5/17/2015,C,Footwear Mens,17300,0,0,History,1,0
528,5/24/2015,C,Footwear Mens,17300,0,0,History,1,0
529,5/31/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
530,6/7/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
531,6/14/2015,C,Footwear Mens,17300,Not Available,1,Forecast,no answer,0
532,6/21/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
533,6/28/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
534,7/5/2015,C,Footwear Mens,17300,Not Available,1,Forecast,no answer,0
535,7/12/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
536,7/19/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
537,7/26/2015,C,Footwear Mens,17300,Not Available,0,Forecast,no answer,0
538,7/28/2013,A,Home Furnishing,17514,37,20,History,0,12
539,8/4/2013,A,Home Furnishing,17514,26,23,History,0,9
540,8/11/2013,A,Home Furnishing,17514,11,17,History,0,7
541,8/18/2013,A,Home Furnishing,17514,9,12,History,0,6
542,8/25/2013,A,Home Furnishing,17514,4,9,History,1,4
543,9/1/2013,A,Home Furnishing,17514,7,5,History,0,4
544,9/8/2013,A,Home Furnishing,17514,1,5,History,0,6
545,9/15/2013,A,Home Furnishing,17514,5,9,History,0,3
546,9/22/2013,A,Home Furnishing,17514,2,3,History,0,4
547,9/29/2013,A,Home Furnishing,17514,3,5,History,0,4
548,10/6/2013,A,Home Furnishing,17514,1,5,History,0,3
549,10/13/2013,A,Home Furnishing,17514,1,3,History,0,5
550,10/20/2013,A,Home Furnishing,17514,3,7,History,0,3
551,10/27/2013,A,Home Furnishing,17514,4,3,History,0,4
552,11/3/2013,A,Home Furnishing,17514,6,6,History,0,5
553,11/10/2013,A,Home Furnishing,17514,3,7,History,0,2
554,11/17/2013,A,Home Furnishing,17514,0,1,History,1,2
555,11/24/2013,A,Home Furnishing,17514,2,2,History,0,3
556,12/1/2013,A,Home Furnishing,17514,0,3,History,1,2
557,12/8/2013,A,Home Furnishing,17514,0,1,History,1,2
558,12/15/2013,A,Home Furnishing,17514,4,2,History,0,6
559,12/22/2013,A,Home Furnishing,17514,9,9,History,0,3
560,12/29/2013,A,Home Furnishing,17514,1,3,History,1,2
561,1/5/2014,A,Home Furnishing,17514,2,2,History,1,2
562,1/12/2014,A,Home Furnishing,17514,1,2,History,1,2
563,1/19/2014,A,Home Furnishing,17514,2,2,History,0,3
564,1/26/2014,A,Home Furnishing,17514,8,3,History,0,3
565,2/2/2014,A,Home Furnishing,17514,1,3,History,1,4
566,2/9/2014,A,Home Furnishing,17514,3,5,History,0,2
567,2/16/2014,A,Home Furnishing,17514,0,1,History,1,4
568,2/23/2014,A,Home Furnishing,17514,15,6,History,0,4
569,3/2/2014,A,Home Furnishing,17514,0,6,History,1,2
570,3/9/2014,A,Home Furnishing,17514,0,1,History,1,1
571,3/16/2014,A,Home Furnishing,17514,1,0,History,0,4
572,3/23/2014,A,Home Furnishing,17514,2,5,History,1,3
573,3/30/2014,A,Home Furnishing,17514,3,3,History,1,4
574,4/6/2014,A,Home Furnishing,17514,1,5,History,1,5
575,4/13/2014,A,Home Furnishing,17514,7,7,History,0,2
576,4/20/2014,A,Home Furnishing,17514,1,1,History,1,4
577,4/27/2014,A,Home Furnishing,17514,4,5,History,0,3
578,5/4/2014,A,Home Furnishing,17514,0,4,History,1,2
579,5/11/2014,A,Home Furnishing,17514,2,2,History,0,3
580,5/18/2014,A,Home Furnishing,17514,1,3,History,0,2
581,5/25/2014,A,Home Furnishing,17514,1,1,History,0,5
582,6/1/2014,A,Home Furnishing,17514,3,7,History,0,4
583,6/8/2014,A,Home Furnishing,17514,2,5,History,0,2
584,6/15/2014,A,Home Furnishing,17514,2,2,History,0,4
585,6/22/2014,A,Home Furnishing,17514,0,5,History,0,2
586,6/29/2014,A,Home Furnishing,17514,1,1,History,0,3
587,7/6/2014,A,Home Furnishing,17514,1,4,History,0,6
588,7/13/2014,A,Home Furnishing,17514,21,11,History,0,6
589,7/20/2014,A,Home Furnishing,17514,9,9,History,0,10
590,7/27/2014,A,Home Furnishing,17514,12,18,History,0,4
591,8/3/2014,A,Home Furnishing,17514,4,6,History,1,3
592,8/10/2014,A,Home Furnishing,17514,12,4,History,0,7
593,8/17/2014,A,Home Furnishing,17514,1,13,History,1,2
594,8/24/2014,A,Home Furnishing,17514,1,1,History,1,1
595,8/31/2014,A,Home Furnishing,17514,0,0,History,1,3
596,9/7/2014,A,Home Furnishing,17514,0,3,History,1,1
597,9/14/2014,A,Home Furnishing,17514,0,0,History,1,1
598,9/21/2014,A,Home Furnishing,17514,0,0,History,1,2
599,9/28/2014,A,Home Furnishing,17514,4,2,History,0,1
600,10/5/2014,A,Home Furnishing,17514,5,0,History,0,3
601,10/12/2014,A,Home Furnishing,17514,6,4,History,0,5
602,10/19/2014,A,Home Furnishing,17514,12,7,History,0,3
603,10/26/2014,A,Home Furnishing,17514,2,4,History,1,2
604,11/2/2014,A,Home Furnishing,17514,2,1,History,1,1
605,11/9/2014,A,Home Furnishing,17514,1,0,History,1,2
606,11/16/2014,A,Home Furnishing,17514,2,2,History,0,1
607,11/23/2014,A,Home Furnishing,17514,1,0,History,0,3
608,11/30/2014,A,Home Furnishing,17514,1,3,History,0,2
609,12/7/2014,A,Home Furnishing,17514,0,2,History,0,2
610,12/14/2014,A,Home Furnishing,17514,1,1,History,0,3
611,12/21/2014,A,Home Furnishing,17514,4,3,History,0,1
612,12/28/2014,A,Home Furnishing,17514,0,0,History,0,3
613,1/4/2015,A,Home Furnishing,17514,3,3,History,0,1
614,1/11/2015,A,Home Furnishing,17514,1,0,History,0,3
615,1/18/2015,A,Home Furnishing,17514,1,3,History,0,3
616,1/25/2015,A,Home Furnishing,17514,0,3,History,0,1
617,2/1/2015,A,Home Furnishing,17514,0,0,History,0,1
618,2/8/2015,A,Home Furnishing,17514,0,0,History,0,1
619,2/15/2015,A,Home Furnishing,17514,0,0,History,1,3
620,2/22/2015,A,Home Furnishing,17514,0,4,History,1,1
621,3/1/2015,A,Home Furnishing,17514,0,0,History,1,2
622,3/8/2015,A,Home Furnishing,17514,0,1,History,1,2
623,3/15/2015,A,Home Furnishing,17514,0,2,History,1,1
624,3/22/2015,A,Home Furnishing,17514,0,0,History,1,1
625,3/29/2015,A,Home Furnishing,17514,0,0,History,1,2
626,4/5/2015,A,Home Furnishing,17514,1,2,History,0,3
627,4/12/2015,A,Home Furnishing,17514,0,4,History,0,1
628,4/19/2015,A,Home Furnishing,17514,0,0,History,0,3
629,4/26/2015,A,Home Furnishing,17514,0,4,History,0,2
630,5/3/2015,A,Home Furnishing,17514,1,2,History,0,1
631,5/10/2015,A,Home Furnishing,17514,0,0,History,0,1
632,5/17/2015,A,Home Furnishing,17514,0,0,History,0,1
633,5/24/2015,A,Home Furnishing,17514,0,0,History,0,1
634,5/31/2015,A,Home Furnishing,17514,Not Available,5,Forecast,no answer,0
635,6/7/2015,A,Home Furnishing,17514,Not Available,1,Forecast,no answer,0
636,6/14/2015,A,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
637,6/21/2015,A,Home Furnishing,17514,Not Available,2,Forecast,no answer,0
638,6/28/2015,A,Home Furnishing,17514,Not Available,1,Forecast,no answer,0
639,7/5/2015,A,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
640,7/12/2015,A,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
641,7/19/2015,A,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
642,7/26/2015,A,Home Furnishing,17514,Not Available,4,Forecast,no answer,0
643,9/21/2014,B,Home Furnishing,17514,6,6,History,0,2
644,9/28/2014,B,Home Furnishing,17514,6,6,History,0,1
645,10/5/2014,B,Home Furnishing,17514,1,1,History,0,2
646,10/12/2014,B,Home Furnishing,17514,7,7,History,0,2
647,10/19/2014,B,Home Furnishing,17514,8,8,History,0,1
648,10/26/2014,B,Home Furnishing,17514,3,3,History,1,1
649,11/2/2014,B,Home Furnishing,17514,2,2,History,1,1
650,11/9/2014,B,Home Furnishing,17514,3,4,History,1,1
651,11/16/2014,B,Home Furnishing,17514,3,4,History,0,1
652,11/23/2014,B,Home Furnishing,17514,5,5,History,0,1
653,11/30/2014,B,Home Furnishing,17514,1,2,History,1,1
654,12/7/2014,B,Home Furnishing,17514,0,4,History,1,1
655,12/14/2014,B,Home Furnishing,17514,0,0,History,1,1
656,12/21/2014,B,Home Furnishing,17514,2,0,History,0,1
657,12/28/2014,B,Home Furnishing,17514,4,1,History,0,1
658,1/4/2015,B,Home Furnishing,17514,5,4,History,0,2
659,1/11/2015,B,Home Furnishing,17514,2,7,History,0,1
660,1/18/2015,B,Home Furnishing,17514,0,1,History,1,1
661,1/25/2015,B,Home Furnishing,17514,1,2,History,0,1
662,2/1/2015,B,Home Furnishing,17514,1,0,History,1,1
663,2/8/2015,B,Home Furnishing,17514,0,0,History,1,1
664,2/15/2015,B,Home Furnishing,17514,2,0,History,0,1
665,2/22/2015,B,Home Furnishing,17514,2,1,History,0,1
666,3/1/2015,B,Home Furnishing,17514,2,2,History,0,1
667,3/8/2015,B,Home Furnishing,17514,1,0,History,0,1
668,3/15/2015,B,Home Furnishing,17514,2,2,History,0,1
669,3/22/2015,B,Home Furnishing,17514,1,1,History,0,1
670,3/29/2015,B,Home Furnishing,17514,1,0,History,0,1
671,4/5/2015,B,Home Furnishing,17514,6,1,History,0,1
672,4/12/2015,B,Home Furnishing,17514,3,4,History,0,1
673,4/19/2015,B,Home Furnishing,17514,3,3,History,0,1
674,4/26/2015,B,Home Furnishing,17514,5,2,History,0,1
675,5/3/2015,B,Home Furnishing,17514,2,5,History,0,1
676,5/10/2015,B,Home Furnishing,17514,2,2,History,0,1
677,5/17/2015,B,Home Furnishing,17514,1,1,History,0,1
678,5/24/2015,B,Home Furnishing,17514,0,3,History,0,1
679,5/31/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
680,6/7/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
681,6/14/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
682,6/21/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
683,6/28/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
684,7/5/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
685,7/12/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
686,7/19/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
687,7/26/2015,B,Home Furnishing,17514,Not Available,0,Forecast,no answer,0
688,7/28/2013,C,Home Furnishing,17514,9,6,History,0,12
689,8/4/2013,C,Home Furnishing,17514,10,10,History,0,6
690,8/11/2013,C,Home Furnishing,17514,0,4,History,0,6
691,8/18/2013,C,Home Furnishing,17514,5,4,History,0,5
692,8/25/2013,C,Home Furnishing,17514,4,3,History,0,7
693,9/1/2013,C,Home Furnishing,17514,7,5,History,0,6
694,9/8/2013,C,Home Furnishing,17514,2,4,History,1,4
695,9/15/2013,C,Home Furnishing,17514,2,2,History,1,8
696,9/22/2013,C,Home Furnishing,17514,5,6,History,0,2
697,9/29/2013,C,Home Furnishing,17514,0,1,History,1,6
698,10/6/2013,C,Home Furnishing,17514,3,4,History,0,4
699,10/13/2013,C,Home Furnishing,17514,2,2,History,1,11
700,10/20/2013,C,Home Furnishing,17514,7,9,History,0,6
701,10/27/2013,C,Home Furnishing,17514,5,4,History,0,4
702,11/3/2013,C,Home Furnishing,17514,0,2,History,1,7
703,11/10/2013,C,Home Furnishing,17514,3,5,History,0,6
704,11/17/2013,C,Home Furnishing,17514,3,4,History,0,4
705,11/24/2013,C,Home Furnishing,17514,0,2,History,1,2
706,12/1/2013,C,Home Furnishing,17514,1,1,History,0,5
707,12/8/2013,C,Home Furnishing,17514,4,3,History,0,4
708,12/15/2013,C,Home Furnishing,17514,4,2,History,0,2
709,12/22/2013,C,Home Furnishing,17514,4,1,History,0,7
710,12/29/2013,C,Home Furnishing,17514,5,5,History,0,2
711,1/5/2014,C,Home Furnishing,17514,0,1,History,1,4
712,1/12/2014,C,Home Furnishing,17514,1,2,History,0,2
713,1/19/2014,C,Home Furnishing,17514,1,1,History,1,5
714,1/26/2014,C,Home Furnishing,17514,3,3,History,0,2
715,2/2/2014,C,Home Furnishing,17514,0,1,History,0,5
716,2/9/2014,C,Home Furnishing,17514,6,3,History,0,6
717,2/16/2014,C,Home Furnishing,17514,2,4,History,0,4
718,2/23/2014,C,Home Furnishing,17514,3,2,History,0,4
719,3/2/2014,C,Home Furnishing,17514,0,2,History,1,2
720,3/9/2014,C,Home Furnishing,17514,2,1,History,0,6
721,3/16/2014,C,Home Furnishing,17514,0,4,History,0,1
722,3/23/2014,C,Home Furnishing,17514,1,0,History,0,7
723,3/30/2014,C,Home Furnishing,17514,4,5,History,0,6
724,4/6/2014,C,Home Furnishing,17514,2,4,History,0,7
725,4/13/2014,C,Home Furnishing,17514,6,5,History,0,4
726,4/20/2014,C,Home Furnishing,17514,0,2,History,1,6
727,4/27/2014,C,Home Furnishing,17514,2,4,History,0,4
728,5/4/2014,C,Home Furnishing,17514,1,2,History,0,5
729,5/11/2014,C,Home Furnishing,17514,2,3,History,0,2
730,5/18/2014,C,Home Furnishing,17514,1,1,History,0,4
731,5/25/2014,C,Home Furnishing,17514,1,2,History,0,2
732,6/1/2014,C,Home Furnishing,17514,0,1,History,0,2
733,6/8/2014,C,Home Furnishing,17514,5,1,History,0,5
734,6/15/2014,C,Home Furnishing,17514,1,3,History,0,6
735,6/22/2014,C,Home Furnishing,17514,0,4,History,1,2
736,6/29/2014,C,Home Furnishing,17514,0,1,History,1,6
737,7/6/2014,C,Home Furnishing,17514,5,4,History,0,7
738,7/13/2014,C,Home Furnishing,17514,6,5,History,0,5
739,7/20/2014,C,Home Furnishing,17514,7,3,History,0,7
740,7/27/2014,C,Home Furnishing,17514,3,5,History,1,6
741,8/3/2014,C,Home Furnishing,17514,3,4,History,1,2
742,8/10/2014,C,Home Furnishing,17514,5,1,History,0,5
743,8/17/2014,C,Home Furnishing,17514,3,3,History,0,2
744,8/24/2014,C,Home Furnishing,17514,0,1,History,1,5
745,8/31/2014,C,Home Furnishing,17514,0,3,History,1,1
746,9/7/2014,C,Home Furnishing,17514,0,0,History,1,1
747,9/14/2014,C,Home Furnishing,17514,0,0,History,1,2
748,9/21/2014,C,Home Furnishing,17514,0,1,History,1,1
749,9/28/2014,C,Home Furnishing,17514,0,0,History,1,4
750,10/5/2014,C,Home Furnishing,17514,3,2,History,0,2
751,10/12/2014,C,Home Furnishing,17514,1,1,History,0,9
752,10/19/2014,C,Home Furnishing,17514,7,7,History,0,6
753,10/26/2014,C,Home Furnishing,17514,2,4,History,0,1
754,11/2/2014,C,Home Furnishing,17514,0,0,History,1,5
755,11/9/2014,C,Home Furnishing,17514,1,3,History,0,2
756,11/16/2014,C,Home Furnishing,17514,0,1,History,1,5
757,11/23/2014,C,Home Furnishing,17514,9,3,History,0,4
758,11/30/2014,C,Home Furnishing,17514,2,2,History,0,7
759,12/7/2014,C,Home Furnishing,17514,1,5,History,1,4
760,12/14/2014,C,Home Furnishing,17514,1,2,History,1,2
761,12/21/2014,C,Home Furnishing,17514,0,1,History,1,1
762,12/28/2014,C,Home Furnishing,17514,0,0,History,1,2
763,1/4/2015,C,Home Furnishing,17514,1,1,History,0,4
764,1/11/2015,C,Home Furnishing,17514,5,2,History,0,4
765,1/18/2015,C,Home Furnishing,17514,0,2,History,1,2
766,1/25/2015,C,Home Furnishing,17514,0,1,History,1,2
767,2/1/2015,C,Home Furnishing,17514,1,1,History,0,2
768,2/8/2015,C,Home Furnishing,17514,0,1,History,0,1
769,2/15/2015,C,Home Furnishing,17514,0,0,History,0,2
770,2/22/2015,C,Home Furnishing,17514,1,1,History,0,4
771,3/1/2015,C,Home Furnishing,17514,3,2,History,0,4
772,3/8/2015,C,Home Furnishing,17514,0,2,History,0,2
773,3/15/2015,C,Home Furnishing,17514,2,1,History,0,2
774,3/22/2015,C,Home Furnishing,17514,1,1,History,0,4
775,3/29/2015,C,Home Furnishing,17514,1,2,History,0,5
776,4/5/2015,C,Home Furnishing,17514,0,3,History,0,5
777,4/12/2015,C,Home Furnishing,17514,0,3,History,0,6
778,4/19/2015,C,Home Furnishing,17514,3,4,History,0,4
779,4/26/2015,C,Home Furnishing,17514,1,2,History,0,2
780,5/3/2015,C,Home Furnishing,17514,2,1,History,0,4
781,5/10/2015,C,Home Furnishing,17514,1,2,History,0,1
782,5/17/2015,C,Home Furnishing,17514,0,0,History,0,1
783,5/24/2015,C,Home Furnishing,17514,1,0,History,0,1
784,5/31/2015,C,Home Furnishing,17514,Not Available,1,Forecast,no answer,0
785,6/7/2015,C,Home Furnishing,17514,Not Available,6,Forecast,no answer,0
786,6/14/2015,C,Home Furnishing,17514,Not Available,4,Forecast,no answer,0
787,6/21/2015,C,Home Furnishing,17514,Not Available,6,Forecast,no answer,0
788,6/28/2015,C,Home Furnishing,17514,Not Available,1,Forecast,no answer,0
789,7/5/2015,C,Home Furnishing,17514,Not Available,4,Forecast,no answer,0
790,7/12/2015,C,Home Furnishing,17514,Not Available,2,Forecast,no answer,0
791,7/19/2015,C,Home Furnishing,17514,Not Available,2,Forecast,no answer,0
792,7/26/2015,C,Home Furnishing,17514,Not Available,3,Forecast,no answer,0
793,7/28/2013,A,Home Furnishing,17515,5,1,History,0,4
794,8/4/2013,A,Home Furnishing,17515,8,2,History,0,7
795,8/11/2013,A,Home Furnishing,17515,4,5,History,0,8
796,8/18/2013,A,Home Furnishing,17515,1,6,History,0,6
797,8/25/2013,A,Home Furnishing,17515,2,4,History,0,4
798,9/1/2013,A,Home Furnishing,17515,3,2,History,0,4
799,9/8/2013,A,Home Furnishing,17515,0,2,History,0,4
800,9/15/2013,A,Home Furnishing,17515,0,2,History,1,2
801,9/22/2013,A,Home Furnishing,17515,1,1,History,0,2
802,9/29/2013,A,Home Furnishing,17515,5,1,History,0,4
803,10/6/2013,A,Home Furnishing,17515,0,2,History,1,4
804,10/13/2013,A,Home Furnishing,17515,3,2,History,0,5
805,10/20/2013,A,Home Furnishing,17515,3,3,History,0,4
806,10/27/2013,A,Home Furnishing,17515,14,2,History,0,9
807,11/3/2013,A,Home Furnishing,17515,4,7,History,1,9
808,11/10/2013,A,Home Furnishing,17515,2,7,History,1,9
809,11/17/2013,A,Home Furnishing,17515,1,7,History,1,4
810,11/24/2013,A,Home Furnishing,17515,4,2,History,0,4
811,12/1/2013,A,Home Furnishing,17515,4,2,History,0,5
812,12/8/2013,A,Home Furnishing,17515,0,3,History,1,5
813,12/15/2013,A,Home Furnishing,17515,7,3,History,0,6
814,12/22/2013,A,Home Furnishing,17515,0,4,History,1,4
815,12/29/2013,A,Home Furnishing,17515,2,2,History,0,5
816,1/5/2014,A,Home Furnishing,17515,2,3,History,1,2
817,1/12/2014,A,Home Furnishing,17515,6,1,History,0,5
818,1/19/2014,A,Home Furnishing,17515,0,3,History,1,5
